road_id,osm_id,highway_class,name,maxspeed,maxspeed_effective,oneway,oneway_effective,sidewalk,lit,geometry_wkt,lon,lat
road_02367,1315380264,service,,0,,B,B,,,"LINESTRING (191204.586323 676771.11722, 191224.046074 676765.906531)",34.905069699510506,32.18404060063182
road_02368,1315380887,footway,,0,,B,B,,,"LINESTRING (191304.741203 676662.928953, 191307.132357 676671.594142, 191314.553728 676698.575972)",34.90595349951041,32.18319220063194
road_02369,1315381673,footway,,0,,B,B,,,"LINESTRING (190656.000952 676237.59019, 190654.741731 676232.548137)",34.899048999510356,32.179216500631945
road_02370,1315381674,steps,,0,,B,B,,,"LINESTRING (190654.741731 676232.548137, 190653.759693 676228.802745)",34.899048999510356,32.179216500631945
road_02371,1315381675,footway,,0,,B,B,,,"LINESTRING (190653.759693 676228.802745, 190666.646729 676223.598567, 190680.655348 676211.482599, 190680.502244 676204.05321, 190687.822842 676198.110775, 190699.453332 676195.438559)",34.89932439951034,32.179027200631985
road_02372,1315381676,footway,,0,,B,B,,,"LINESTRING (190652.046678 676223.373856, 190653.759693 676228.802745)",34.89902069951036,32.179133700631944
road_02373,1324153387,motorway_link,,0,,F,F,,,"LINESTRING (190869.661065 675305.930213, 190855.293566 675308.365968, 190850.193898 675309.444908)",34.901203099509665,32.17088760063295
road_02374,1327452167,path,,0,,B,B,,yes,"LINESTRING (191738.360666 676008.421356, 191726.178937 676006.270048, 191717.245818 676016.019754)",34.910416199509825,32.17720290063285
road_02375,1327452168,path,גיבורי ישראל,0,,B,B,,,"LINESTRING (191721.882055 676031.820387, 191717.245818 676016.019754)",34.91032119950984,32.17729060063283
road_02376,1327452169,path,,0,,B,B,,,"LINESTRING (191701.233234 675961.504311, 191711.305084 675957.739686, 191717.924859 675940.100737, 191734.727373 675935.097922, 191790.770364 675918.388711)",34.91050889950978,32.17656130063292
road_02377,1327452170,service,,0,,B,B,,,"LINESTRING (191848.261331 675903.439067, 191790.770364 675918.388711, 191800.054499 675950.86606, 191765.127005 675960.109951)",34.911103599509744,32.17641200063296
road_02378,1327452171,path,,0,,B,B,,,"LINESTRING (191734.727373 675935.097922, 191750.079415 675989.537593)",34.91050889950978,32.17656130063292
road_02379,1342468274,path,,0,,B,B,,,"LINESTRING (193193.472699 676099.575273, 193192.201855 676104.136248, 193191.641151 676106.133766, 193190.921697 676108.741604, 193190.633781 676146.900493, 193179.128527 676147.207509, 193137.847178 676157.716213, 193127.508644 676164.230249, 193104.100256 676193.200714, 193106.824649 676221.792847)",34.92537989950943,32.17860250063361
road_02380,1351038292,secondary_link,,0,,F,F,,,"LINESTRING (190997.289886 675963.465009, 190993.070273 675958.752809, 190985.045661 675955.925374)",34.90264449951006,32.1767561006324
road_02381,1351038293,secondary_link,,0,,F,F,,,"LINESTRING (191011.499318 675948.698608, 191007.413106 675954.565202, 191005.329414 675961.524022)",34.902796699510056,32.17671870063245
road_02382,1355460391,path,,0,,B,B,,,"LINESTRING (191662.646804 675250.998567, 191742.93497 675227.791019)",34.909764499509365,32.17039050063352
road_02383,1361186095,secondary,ויצמן,0,,F,F,,,"LINESTRING (192546.3945 675526.44754, 192504.988284 675536.826052, 192482.396717 675542.985155, 192464.037586 675548.223734, 192433.154308 675557.454547, 192402.478288 675566.574011, 192334.922723 675585.705843, 192328.108767 675587.642494)",34.91792489950929,32.17317280063373
road_02384,1364549313,tertiary,משה דיין,0,,B,B,,,"LINESTRING (192570.560527 675562.745174, 192572.141686 675575.715417, 192575.386218 675589.967609, 192591.624398 675642.199379)",34.91943199950924,32.17346940063377
road_02385,1383238808,track,,0,,B,B,,,"LINESTRING (189500.970568 678569.048036, 189489.224708 678636.938409, 189492.635288 678645.808931)",34.88661549951237,32.20086810062894
road_02386,1386518259,track,,0,,B,B,,,"LINESTRING (189892.792573 678569.350716, 189887.2183 678571.984053, 189883.991224 678577.637936, 189878.670181 678586.269869)",34.89080409951217,32.200343800629234
road_02387,1386518346,path,,0,,B,B,,,"LINESTRING (189981.988122 678373.852272, 189955.216669 678418.509233, 189952.743354 678433.719902, 189956.343245 678455.710661, 189953.360701 678474.138718)",34.891564399512056,32.19891070062944
road_02388,1386520976,path,,0,,B,B,,,"LINESTRING (190549.267858 678153.338177, 190514.285359 678136.959228, 190507.074774 678118.150144)",34.89750209951168,32.196386300630046
road_02389,1386520977,path,,0,,B,B,,,"LINESTRING (190478.322999 678176.994572, 190501.366616 678179.712168)",34.8973637995117,32.19677150062999
road_02390,1386521280,path,שדרת הברושים,0,,B,B,,,"LINESTRING (190498.132264 678126.847524, 190491.416307 678053.433231, 190484.74955 677977.468265, 190477.717243 677889.1065)",34.89719369951158,32.194947300630176
road_02391,1386522566,path,,0,,B,B,,,"LINESTRING (190564.101879 678153.916904, 190568.526767 678148.182209, 190571.689435 678129.665126, 190573.316899 678125.014066, 190589.831956 678099.993896, 190596.883021 678089.305903, 190610.741915 678052.017454)",34.89830439951161,32.19605490063012
road_02392,1386522567,path,,0,,B,B,,,"LINESTRING (190503.496812 678070.431928, 190512.49289 678070.572588, 190539.228572 678078.325375)",34.89748509951163,32.19578760063012
road_02393,1393239243,residential,הדר,0,,B,B,,,"LINESTRING (192879.550658 675723.701475, 192872.378383 675725.671968, 192810.697831 675744.397128, 192802.328715 675746.725669, 192773.77203 675754.696256)",34.921922599509266,32.17486760063379
road_02394,1393239244,pedestrian,הדר,0,,B,B,,,"LINESTRING (192773.77203 675754.696256, 192766.034404 675756.856827)",34.9215307995093,32.17495960063376
road_02395,1394811306,footway,,0,,B,B,,,"LINESTRING (192320.277262 675589.981084, 192318.352441 675582.64514, 192316.837331 675576.860597)",34.91670699950935,32.17339720063362
road_02396,1394811307,footway,,0,,B,B,,,"LINESTRING (192334.922723 675585.705843, 192334.675308 675584.885899, 192332.781607 675578.603348, 192331.001973 675572.653172)",34.91686009950933,32.173361100633635
road_02397,1394811308,tertiary,הגליל,0,,F,F,,,"LINESTRING (192328.108767 675587.642494, 192330.17289 675594.168552, 192346.002878 675648.474724, 192365.253137 675715.701872, 192384.608315 675786.998541, 192393.104657 675818.280871, 192403.601258 675856.954416)",34.91720049950942,32.17459820063351
road_02398,1394811309,secondary,ויצמן,0,,F,F,,,"LINESTRING (192328.108767 675587.642494, 192320.277262 675589.981084, 192266.716478 675604.784424, 192214.883234 675620.104607, 192203.047391 675623.962176, 192191.990628 675626.420419, 192179.56879 675629.81384, 192062.966007 675661.665736, 192057.801271 675663.076924, 192052.448025 675664.532981, 191911.954409 675702.849662, 191853.107117 675718.922634, 191806.681562 675731.590964, 191798.567007 675733.808748, 191790.292392 675736.126779, 191729.569792 675752.638065, 191600.246463 675787.867941, 191558.053327 675799.46123, 191551.324266 675801.298369, 191541.211817 675804.054139, 191302.190466 675869.309405, 191295.725391 675871.079448)",34.911277699509625,32.17472790063316
road_02399,1394811310,tertiary,הגליל,0,,F,F,,,"LINESTRING (192324.667085 675580.920513, 192326.646926 675584.142195, 192328.108767 675587.642494)",34.916794899509334,32.17341090063363
road_02400,1394811311,service,,0,,F,F,,,"LINESTRING (192324.667085 675580.920513, 192332.781607 675578.603348, 192339.464031 675576.855569, 192350.47251 675573.942957, 192365.356107 675570.532086)",34.91693099950934,32.17334550063365
road_02401,1394811312,secondary,ויצמן,0,,F,F,,,"LINESTRING (192320.060468 675575.920482, 192331.001973 675572.653172, 192418.600341 675546.537118)",34.91684139950933,32.173307400633654
road_02402,1394811313,secondary,ויצמן,0,,F,F,,,"LINESTRING (192418.600341 675546.537118, 192471.647352 675529.861868, 192498.064476 675522.284244, 192549.676977 675508.740384, 192563.428369 675505.122111)",34.91861409950923,32.17285720063381
road_02403,1394811314,tertiary,משה דיין,0,,F,F,,,"LINESTRING (192570.560527 675562.745174, 192566.965831 675551.609993, 192564.04254 675541.13839)",34.919343799509235,32.17312330063382
road_02404,1394811315,footway,,0,,B,B,,,"LINESTRING (192571.035725 675528.50029, 192566.774974 675529.409806, 192561.757397 675529.456367, 192558.277187 675529.498857)",34.91934239950921,32.17292310063383
road_02405,1394811316,footway,,0,,B,B,,,"LINESTRING (192558.277187 675529.498857, 192556.706795 675531.2773)",34.919235599509214,32.17293970063382
road_02406,1394811317,service,,0,,F,F,,,"LINESTRING (192551.621741 675516.542066, 192563.428369 675505.122111)",34.9193075995092,32.172704000633864
road_02407,1394811318,service,,0,,F,F,,,"LINESTRING (192637.953252 675492.471699, 192628.846538 675497.707714, 192620.528609 675501.622031, 192613.093809 675504.225487, 192604.385202 675506.632711, 192583.166929 675511.423977, 192576.719304 675512.827207, 192568.272274 675514.280093)",34.91974179950918,32.172718600633885
road_02408,1394811319,service,,0,,F,F,,,"LINESTRING (192606.050879 675494.518837, 192616.626112 675495.344741, 192623.604921 675495.071237, 192630.459564 675494.210335, 192637.953252 675492.471699)",34.91994589950918,32.172614800633895
road_02409,1394811320,service,,0,,B,B,,,"LINESTRING (192637.953252 675492.471699, 192651.328188 675489.142861)",34.920239999509164,32.172562000633924
road_02410,1394811321,service,,0,,F,F,,,"LINESTRING (192671.153812 675492.705622, 192651.328188 675489.142861)",34.92045009950916,32.172594600633936
road_02411,1394811322,service,,0,,F,F,,,"LINESTRING (192651.328188 675489.142861, 192708.029497 675473.801003, 192711.704783 675472.615858, 192716.915081 675470.52844, 192722.75392 675467.153017, 192727.318366 675463.359561)",34.920841599509124,32.17242500063397
road_02412,1394811323,residential,גייסות השריון,0,,F,F,,,"LINESTRING (192749.941844 675472.792413, 192745.458545 675475.166221, 192741.371965 675477.760772, 192737.363001 675481.175725, 192734.71116 675484.187894, 192732.767314 675487.431074, 192731.331849 675490.318059, 192730.612496 675492.937017, 192730.112847 675496.608876)",34.92115239950911,32.172492200633975
road_02413,1394811324,footway,,0,,B,B,,,"LINESTRING (192727.310454 675485.427197, 192730.430025 675484.531843, 192735.226084 675479.152017, 192737.363001 675481.175725)",34.921078799509125,32.17252230063398
road_02414,1394811325,footway,,0,,B,B,,,"LINESTRING (192706.79016 675468.791926, 192708.029497 675473.801003, 192710.212773 675482.677743)",34.920841599509124,32.17242500063397
road_02415,1394811326,residential,הר תבור,0,,F,F,,,"LINESTRING (192800.558941 675460.694058, 192802.031318 675464.671233, 192806.600458 675477.023754)",34.92183849950909,32.172344900634045
road_02416,1394811327,residential,הר תבור,0,,F,F,,,"LINESTRING (192806.600458 675477.023754, 192803.608902 675472.795514, 192800.817915 675469.520423, 192797.990539 675466.755535, 192795.995836 675465.008672, 192792.575159 675462.589111)",34.921825499509104,32.17238860063405
road_02417,1394811328,service,,0,,F,F,,,"LINESTRING (192888.212173 675415.087033, 192903.201 675412.086983, 192917.65661 675407.158819, 192931.589717 675400.790438, 192947.509076 675392.93093, 192970.905501 675380.516431)",34.92321389950899,32.171771900634184
road_02418,1394811329,footway,,0,,B,B,,,"LINESTRING (192797.990539 675466.755535, 192799.750754 675465.409113, 192802.031318 675464.671233)",34.921814299509094,32.172351500634036
road_02419,1394811330,residential,אלקלעי,0,,F,F,,,"LINESTRING (193010.008302 675343.59817, 193007.546365 675339.900775, 193004.90418 675335.804638, 193001.882319 675330.789083, 192997.946958 675322.693098, 192994.747279 675314.595198, 192990.603458 675302.518719)",34.92391959950891,32.17106920063431
road_02420,1394811331,residential,אלקלעי,0,,F,F,,,"LINESTRING (192990.603458 675302.518719, 192999.055268 675310.048466, 193006.547498 675318.534395, 193013.967929 675328.428851, 193017.42316 675333.254764, 193020.026978 675337.107041)",34.92401089950893,32.17103190063431
road_02421,1394811332,tertiary,"התע""ש",0,,F,F,,,"LINESTRING (193066.080233 675415.798502, 193057.876873 675409.454604, 193052.089807 675403.78087, 193046.678449 675397.507343, 193031.985269 675376.420561)",34.92443419950895,32.171745000634246
road_02422,1394811333,tertiary,"התע""ש",0,,F,F,,,"LINESTRING (193020.026978 675337.107041, 193025.273201 675345.144174)",34.92415329950892,32.1711997006343
road_02423,1394811334,residential,אלקלעי,0,,B,B,,,"LINESTRING (192976.452275 675279.589789, 192990.603458 675302.518719)",34.92369289950891,32.17068000063433
road_02424,1394811335,tertiary,אלקלעי,0,,F,F,,,"LINESTRING (193021.796929 675361.21046, 193015.358165 675351.590671)",34.92417139950895,32.171417100634294
road_02425,1394811336,footway,,0,,B,B,,,"LINESTRING (193019.332697 675367.493392, 193023.946334 675364.420745, 193033.653861 675357.974796, 193036.779841 675355.89297)",34.92419409950895,32.1714461006343
road_02426,1394811337,footway,,0,,B,B,,,"LINESTRING (193018.060536 675371.555371, 193019.332697 675367.493392)",34.92413149950895,32.17151030063427
road_02427,1394811338,footway,,0,,B,B,,,"LINESTRING (193036.779841 675355.89297, 193041.054548 675353.054086, 193045.952714 675354.205712)",34.92437579950893,32.1713440006343
road_02428,1394811339,tertiary,משה דיין,0,,F,F,,,"LINESTRING (192568.272274 675514.280093, 192569.335911 675517.027412, 192570.259276 675520.229761)",34.919369899509206,32.17281150063385
road_02429,1394811340,service,,0,,F,F,,,"LINESTRING (192568.272274 675514.280093, 192561.173042 675515.37456)",34.9193586995092,32.17278670063384
road_02430,1394811341,tertiary,משה דיין,0,,F,F,,,"LINESTRING (192561.173042 675515.37456, 192562.280225 675509.63848, 192563.428369 675505.122111)",34.91929529950921,32.17274470063386
road_02431,1394811342,service,,0,,F,F,,,"LINESTRING (192561.173042 675515.37456, 192551.621741 675516.542066)",34.919182099509214,32.17280670063384
road_02432,1394811343,tertiary,משה דיין,0,,F,F,,,"LINESTRING (192560.852864 675522.683228, 192560.822805 675518.458301, 192561.173042 675515.37456)",34.91927959950921,32.17282420063382
road_02433,1394811344,secondary,ויצמן,0,,F,F,,,"LINESTRING (192560.852864 675522.683228, 192557.007342 675523.680363, 192546.3945 675526.44754)",34.91923899950921,32.17287120063383
road_02434,1394811345,tertiary,משה דיין,0,,F,F,,,"LINESTRING (192564.04254 675541.13839, 192562.50494 675533.934447, 192561.757397 675529.456367, 192560.852864 675522.683228)",34.91929699950923,32.17296380063384
road_02435,1394811346,tertiary,משה דיין,0,,F,F,,,"LINESTRING (192570.259276 675520.229761, 192570.770436 675524.486681, 192571.035725 675528.50029, 192570.993638 675541.097797, 192570.560527 675562.745174)",34.91938679950923,32.17302860063383
road_02436,1394811347,residential,גייסות השריון,0,,F,F,,,"LINESTRING (192730.112847 675496.608876, 192727.310454 675485.427197, 192725.63277 675478.711527)",34.92104569950912,32.17253030063399
road_02437,1394811348,secondary,ויצמן,0,,F,F,,,"LINESTRING (192858.672052 675444.074075, 192838.551719 675450.425512, 192817.288857 675456.280972, 192800.558941 675460.694058)",34.922226099509075,32.17221730063408
road_02438,1394811349,secondary,ויצמן,0,,F,F,,,"LINESTRING (192749.941844 675472.792413, 192725.63277 675478.711527)",34.92128599950911,32.172416900634
road_02439,1394811350,secondary,ויצמן,0,,F,F,,,"LINESTRING (192759.113137 675470.561525, 192749.941844 675472.792413)",34.92128599950911,32.172416900634
road_02440,1394811351,tertiary,הראשונים,0,,F,F,,,"LINESTRING (192798.575558 675456.075048, 192800.558941 675460.694058)",34.92182299950909,32.17230900063406
road_02441,1394811352,service,,0,,F,F,,,"LINESTRING (192798.575558 675456.075048, 192794.079458 675457.173604)",34.92180209950909,32.172267300634054
road_02442,1394811353,tertiary,הראשונים,0,,F,F,,,"LINESTRING (192794.079458 675457.173604, 192790.24692 675452.359846, 192787.810572 675447.653314)",34.921713899509086,32.17223360063404
road_02443,1394811354,service,,0,,F,F,,,"LINESTRING (192794.079458 675457.173604, 192789.055531 675458.406619, 192779.648601 675460.704634, 192773.382512 675463.01658, 192768.022399 675465.525754, 192759.113137 675470.561525)",34.9215347995091,32.172329300634026
road_02444,1394811355,tertiary,הראשונים,0,,F,F,,,"LINESTRING (192787.810572 675447.653314, 192785.590978 675442.879678, 192780.404535 675428.931937, 192761.278369 675361.415402)",34.92161019950908,32.17202210063406
road_02445,1394811356,secondary,ויצמן,0,,F,F,,,"LINESTRING (192800.558941 675460.694058, 192792.575159 675462.589111)",34.9217382995091,32.17232590063404
road_02446,1394811357,secondary,ויצמן,0,,F,F,,,"LINESTRING (192792.575159 675462.589111, 192790.614547 675463.048921, 192759.113137 675470.561525)",34.92171749950908,32.172330000634034
road_02447,1394811358,tertiary,הראשונים,0,,F,F,,,"LINESTRING (192794.295673 675446.128139, 192798.575558 675456.075048)",34.921756999509064,32.172177500634035
road_02448,1394811359,secondary,ויצמן,0,,F,F,,,"LINESTRING (192794.295673 675446.128139, 192811.564008 675442.01304, 192824.392372 675438.818937, 192837.991591 675434.646975, 192850.260938 675430.478516, 192867.3623 675423.813422, 192888.212173 675415.087033, 192901.674588 675409.074699, 192919.392693 675400.179141, 192940.186693 675388.081874, 192963.557427 675373.050362, 192997.117777 675351.959789)",34.922896499509015,32.171845900634175
road_02449,1394811360,service,,0,,F,F,,,"LINESTRING (193120.242678 675301.261144, 193108.184762 675303.410481, 193097.193779 675305.989542, 193085.177258 675309.547134, 193077.121482 675312.839393)",34.92497229950889,32.17092090063439
road_02450,1394811361,secondary,ויצמן,0,,F,F,,,"LINESTRING (193031.665204 675354.91934, 193021.796929 675361.21046)",34.92427619950894,32.17136060063429
road_02451,1394811362,tertiary,"התע""ש",0,,F,F,,,"LINESTRING (193031.665204 675354.91934, 193033.653861 675357.974796, 193043.843197 675373.57303)",34.92429719950894,32.17138820063429
road_02452,1394811363,tertiary,"התע""ש",0,,F,F,,,"LINESTRING (193043.843197 675373.57303, 193055.528557 675391.407413, 193058.873247 675397.264927, 193062.744036 675405.948833, 193066.080233 675415.798502)",34.92452819950895,32.17169020063429
road_02453,1394811364,tertiary,"התע""ש",0,,F,F,,,"LINESTRING (193025.273201 675345.144174, 193031.665204 675354.91934)",34.92427619950894,32.17136060063429
road_02454,1394811365,service,,0,,B,B,,,"LINESTRING (193025.273201 675345.144174, 193028.521711 675343.028759, 193036.628873 675337.751351, 193077.121482 675312.839393)",34.92432929950892,32.17120590063431
road_02455,1394811366,secondary,ויצמן,0,,F,F,,,"LINESTRING (193020.026978 675337.107041, 193023.341426 675334.958184, 193034.292287 675327.854733)",34.924188499508936,32.17118040063431
road_02456,1394811367,secondary,ויצמן,0,,F,F,,,"LINESTRING (193034.292287 675327.854733, 193043.040775 675322.553483, 193062.618682 675310.581617, 193076.91513 675302.393858, 193093.703297 675294.842823, 193106.799816 675289.474892, 193126.345026 675283.025681, 193140.030124 675279.108957, 193216.886841 675259.082428, 193225.275115 675256.676561)",34.92528199950885,32.17071450063443
road_02457,1394811368,secondary,ויצמן,0,,F,F,,,"LINESTRING (193010.008302 675343.59817, 193020.026978 675337.107041)",34.92404689950893,32.1712580006343
road_02458,1394811369,secondary,ויצמן,0,,F,F,,,"LINESTRING (192997.117777 675351.959789, 193006.053562 675346.159002, 193010.008302 675343.59817)",34.924004899508944,32.17128100063428
road_02459,1394811370,tertiary,"התע""ש",0,,F,F,,,"LINESTRING (193031.985269 675376.420561, 193023.946334 675364.420745, 193021.796929 675361.21046)",34.92419409950895,32.1714461006343
road_02460,1394811371,secondary,ויצמן,0,,F,F,,,"LINESTRING (193003.774324 675372.756962, 192981.869574 675385.744134, 192961.594184 675397.806694, 192944.386544 675407.155504, 192929.286039 675414.347523)",34.92353209950899,32.17174570063422
road_02461,1394811372,service,,0,,B,B,,,"LINESTRING (193015.358165 675351.590671, 193025.273201 675345.144174)",34.92410339950895,32.171330200634316
road_02462,1394811373,tertiary,אלקלעי,0,,F,F,,,"LINESTRING (193015.358165 675351.590671, 193010.008302 675343.59817)",34.92410339950895,32.171330200634316
road_02463,1394811374,secondary,ויצמן,0,,F,F,,,"LINESTRING (193053.049512 675341.235007, 193034.838459 675352.881747, 193031.665204 675354.91934)",34.924309899508934,32.1713423006343
road_02464,1394811375,path,,0,,B,B,,,"LINESTRING (193220.62457 675282.005328, 193222.082621 675280.493422, 193222.685835 675280.325525)",34.92629709950882,32.17069390063449
road_02465,1394811376,footway,,0,,B,B,,,"LINESTRING (193424.166175 675226.545198, 193429.104374 675235.947304, 193430.66824 675238.904122, 193441.600802 675242.912584, 193453.411352 675247.240397, 193458.481085 675249.090404)",34.92862549950871,32.17036010063467
road_02466,1394811377,footway,,0,,B,B,,,"LINESTRING (193458.481085 675249.090404, 193455.882947 675254.763662, 193450.836681 675265.75494)",34.92877659950873,32.170467300634655
road_02467,1394811378,footway,,0,,B,B,,,"LINESTRING (193345.028744 675251.200232, 193345.027223 675246.941966, 193345.026434 675239.301479, 193345.020349 675233.268945, 193345.022603 675223.14446)",34.927601699508735,32.1703253006346
road_02468,1394811379,footway,,0,,B,B,,,"LINESTRING (193343.013415 675252.414144, 193345.028744 675251.200232, 193355.074582 675255.155435)",34.92760139950876,32.17043260063461
road_02469,1394811380,secondary,ויצמן,0,,F,F,,,"LINESTRING (193233.13004 675270.528913, 193224.910432 675272.501858)",34.9264144995088,32.17060430063451
road_02470,1394811381,residential,,0,,F,F,,,"LINESTRING (193233.13004 675270.528913, 193234.326162 675277.157193, 193236.957493 675291.688398)",34.926426999508806,32.170664100634504
road_02471,1394811382,residential,,0,,F,F,,,"LINESTRING (193238.369505 675301.565269, 193238.486908 675310.502898, 193238.867249 675311.688466, 193260.501592 675380.130891, 193277.037369 675428.315369)",34.92670169950887,32.17159330063441
road_02472,1394811383,residential,,0,,F,F,,,"LINESTRING (193236.957493 675291.688398, 193238.369505 675301.565269)",34.92646919950883,32.17088430063448
road_02473,1394811384,secondary,ויצמן,0,,F,F,,,"LINESTRING (193225.275115 675256.676561, 193257.040844 675248.865323, 193287.337293 675241.856398, 193311.046718 675237.148911, 193327.405077 675234.733694, 193339.814642 675233.570657, 193345.020349 675233.268945, 193360.724071 675233.028958, 193373.081522 675233.607107, 193388.836846 675235.096952, 193398.838065 675236.368716, 193404.820808 675237.473374, 193417.155446 675240.19186, 193431.473745 675244.058555, 193440.470448 675247.17375)",34.92741499950875,32.170283700634606
road_02474,1394811385,residential,,0,,F,F,,,"LINESTRING (193229.300121 675292.229373, 193226.446567 675279.306685, 193224.910432 675272.501858)",34.92634339950882,32.17068330063449
road_02475,1394811386,secondary,ויצמן,0,,F,F,,,"LINESTRING (193208.009377 675276.570942, 193177.58233 675284.07946, 193165.781111 675287.026489, 193153.367859 675290.374331, 193141.747125 675293.808847, 193129.523879 675297.677421, 193120.242678 675301.261144, 193112.226338 675305.218628, 193105.1249 675309.173743, 193096.441153 675313.997934, 193087.542267 675319.510224, 193053.049512 675341.235007)",34.92531529950885,32.17084670063441
road_02476,1394811387,secondary,ויצמן,0,,F,F,,,"LINESTRING (193224.910432 675272.501858, 193220.819494 675273.488283, 193208.009377 675276.570942)",34.92628389950882,32.170630700634504
road_02477,1394811388,residential,,0,,F,F,,,"LINESTRING (193224.910432 675272.501858, 193225.112753 675266.845819, 193225.275115 675256.676561)",34.92632959950881,32.17057090063452
road_02478,1394811389,secondary,ויצמן,0,,F,F,,,"LINESTRING (193251.803231 675266.033905, 193233.13004 675270.528913)",34.92661259950879,32.17056420063453
road_02479,1394811390,trunk,,0,,F,F,,,"LINESTRING (193447.580464 675220.729864, 193450.313866 675205.264457, 193451.437811 675191.133882, 193451.071756 675173.4253, 193449.129271 675144.176856, 193444.769836 675125.070172, 193436.443158 675096.370376, 193411.517538 675035.26604, 193341.977061 674875.194077, 193338.001333 674866.033504, 193297.012017 674772.32408, 193257.18771 674684.422581, 193234.454316 674636.542599)",34.92757929950851,32.16704180063494
road_02480,1394811391,footway,,0,,B,B,,,"LINESTRING (193458.481085 675249.090404, 193463.268572 675247.53674)",34.92880429950872,32.170416200634676
road_02481,1394812605,footway,,0,,B,B,,,"LINESTRING (192790.614547 675463.048921, 192789.055531 675458.406619, 192787.629548 675454.141003, 192784.151498 675455.015103, 192782.654858 675448.986482)",34.92168609950908,32.172249600634046
road_02482,1430366225,steps,,0,,B,B,,,"LINESTRING (191135.88518 676099.05405, 191152.71922 676095.403068)",34.9043331995101,32.17799240063239
road_02483,1430366226,steps,,0,,B,B,,,"LINESTRING (191154.218967 676102.229883, 191144.406957 676104.353126, 191145.524759 676109.495434)",34.9042447995101,32.17807290063237
road_02484,1430366227,footway,,0,,B,B,,,"LINESTRING (191152.71922 676095.403068, 191154.218967 676102.229883)",34.9043331995101,32.17799240063239
road_02485,1430366228,footway,,0,,B,B,,,"LINESTRING (191135.88518 676099.05405, 191124.133891 676051.77998, 191113.755667 676006.52034)",34.904031399510075,32.17759830063241
road_02486,1433733096,footway,,0,,B,B,,,"LINESTRING (193444.073144 676362.055771, 193444.033878 676357.775417)",34.928621299509466,32.18045230063361
road_02487,1434963626,service,,0,,B,B,,,"LINESTRING (193652.706938 675650.480156, 193654.455886 675622.408824)",34.930871999508874,32.173787200634436
road_02488,1434963627,service,,0,,B,B,,,"LINESTRING (193655.460201 675668.726059, 193652.706938 675650.480156, 193639.233025 675618.643921, 193632.203846 675606.507988)",34.93085269950891,32.174040300634424
road_02489,1434963628,trunk_link,,0,,B,B,,,"LINESTRING (193687.544369 675571.258784, 193693.595591 675554.842428)",34.93122419950885,32.173326700634505
road_02490,1434963629,trunk_link,,0,,F,F,,,"LINESTRING (193687.544369 675571.258784, 193688.462615 675587.446752, 193688.769662 675596.938368)",34.931233499508856,32.1734727006345
road_02491,1434963630,service,,0,,F,F,,,"LINESTRING (193671.478008 675610.466805, 193665.986093 675605.701292, 193660.78813 675601.556034, 193652.822226 675599.369522, 193645.001684 675598.712962)",34.93093969950888,32.17359930063447
road_02492,1435591311,service,,0,,B,B,,,"LINESTRING (189951.413889 678563.346971, 189953.180685 678590.499607, 189955.21721 678596.936584, 189970.602724 678599.309305, 189978.487656 678596.868903, 189981.69484 678587.599986, 189977.453967 678575.369692, 189971.71189 678562.456226)",34.89172199951217,32.20054150062925
road_02493,1436358123,residential,אלי הורביץ,0,,F,F,,,"LINESTRING (193710.543188 675610.134765, 193700.389306 675608.009212, 193695.777496 675608.120719, 193691.347026 675609.07455)",34.931359399508864,32.173658400634466
road_02494,1436358124,residential,אלי הורביץ,0,,F,F,,,"LINESTRING (193690.311691 675598.775268, 193696.817571 675601.708495, 193700.349952 675603.651238, 193710.543188 675610.134765)",34.93135909950887,32.1736191006345
road_02495,1436358125,residential,יוחנן הסנדלר,0,,F,F,,,"LINESTRING (193656.134991 675685.59109, 193670.893574 675673.710268)",34.93104489950892,32.17425020063441
road_02496,1436358126,residential,יוחנן הסנדלר,0,,F,F,,,"LINESTRING (193672.953975 675682.831485, 193656.134991 675685.59109)",34.93088809950892,32.17435700063437
road_02497,1436358127,residential,המוביל,0,,F,F,,yes,"LINESTRING (193686.097651 675707.260986, 193681.328465 675686.236793)",34.93120519950894,32.17455310063437
road_02498,1436358128,residential,המוביל,0,,F,F,,yes,"LINESTRING (193689.529043 675680.582633, 193686.097651 675707.260986)",34.93120519950894,32.17455310063437
road_02499,1436358129,service,,0,,B,B,,,"LINESTRING (193631.777054 675579.628739, 193620.423393 675569.344632, 193607.695651 675567.636025, 193573.182047 675584.978847)",34.930377699508874,32.173292200634464
road_02500,1436358130,service,,0,,B,B,,,"LINESTRING (193637.644735 675576.375751, 193634.773995 675571.29309, 193602.994458 675536.365233)",34.93066469950887,32.17332580063449
road_02501,1436358131,residential,אלי הורביץ,0,,F,F,,,"LINESTRING (194013.33756 675933.587526, 193992.167444 675904.841842, 193982.999246 675893.221138, 193964.965027 675866.39717, 193959.460378 675856.452853)",34.934348199508975,32.176236800634406
road_02502,1436358132,residential,אלי הורביץ,0,,F,F,,,"LINESTRING (193959.460378 675856.452853, 193967.795657 675863.118733, 193992.030673 675891.679247, 194020.137189 675929.667066)",34.93444399950894,32.17622310063438
road_02503,1443032208,service,,0,,B,B,,,"LINESTRING (193247.16052 676021.268293, 193262.473307 676019.85369, 193266.160817 676030.767092)",34.926705099509306,32.17736220063383
